time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.080000000000001,-9.595014542762357,-8.458697866804599,22.88662628724602,5.837596680463495,0.5159330626804497,0.0,-8.269778993444659,-6.604777215562053,2.8541471218817573,-0.18391647334235364,0.11641842739134875,0.0,433.80263787054776,433.83704770722346,434.27214726614955,435.8879155991727
4.14,-10.099863449418532,-8.86167004103654,23.052009402849283,5.826472413754235,0.5235227350046099,0.0,-8.558734738823123,-6.827998337436681,2.656693690589697,-0.18855485650195722,0.14142057228005492,0.0,458.4901556028256,460.4866152081644,460.9904287604726,460.5915880454369
4.199999999999998,-10.620661388894176,-9.27701058306079,23.20292504540569,5.815411882103014,0.5322577395831845,0.0,-8.801709376481545,-7.017200116488339,2.3724694851413,-0.1770347676355318,0.15281751244934214,0.0,429.6970166092617,430.6829628861269,429.61186390985773,430.55365674139387
4.259999999999997,-11.15767737731697,-9.704979511821803,23.338822510454737,5.804937134735743,0.5413023438515134,0.0,-9.099048157804399,-7.248683126624871,2.155287528976398,-0.17007793398158785,0.14624014632293564,0.0,462.7676696153417,462.2698271646315,460.65834791361004,461.180186094004
4.319999999999996,-11.713217664759732,-10.14737745874799,23.462193244776834,5.795037430377386,0.5501231160402629,0.0,-9.41903946220333,-7.498050712416216,1.954613235000488,-0.1564007947395398,0.14851341316877315,0.0,473.780544350947,473.9741287030903,473.7793362291721,474.8058945563161
4.379999999999995,-12.284833894649681,-10.602362441062395,23.568525417169383,5.7855903677804505,0.5587011343597821,0.0,-9.63555258868837,-7.668741891445461,1.5888009944725503,-0.15963591711110584,0.12857783663166447,0.0,412.7019839273706,410.9583403810447,410.0533082721827,409.73988136669476
4.439999999999993,-12.872435882808553,-11.069894901414695,23.656696086930218,5.776375788378816,0.5658784238168781,0.0,-9.951262423800534,-7.915862141754319,1.347903161314087,-0.14361083661060536,0.08803881106090378,0.0,469.20532233267494,466.05743367490265,467.58252890813225,468.80864301998344
4.499999999999992,-13.478062398506149,-11.551584510793601,23.72867565256015,5.767326710318205,0.5712868221365648,0.0,-10.236568184147966,-8.140876604226293,1.0496473562100879,-0.17185704573436322,0.09403939999993544,0.0,449.4093956266394,449.90239211276094,451.9684679060491,449.66334311608256
4.559999999999991,-14.10076509510611,-12.046788019602928,23.782260271105653,5.756778838195853,0.5770439759973627,0.0,-10.520439623280934,-8.36635821647471,0.7345993514933948,-0.1851358017964131,0.09952531600502404,0.0,448.66627473704295,449.1193726978862,448.48032845447716,447.370287646834
4.6199999999999894,-14.73849847189859,-12.55402765176827,23.813832605299368,5.745948618993847,0.5828988675430793,0.0,-10.738062352877035,-8.542421667868755,0.31669751642181254,-0.17256832818873305,0.09338271625413962,0.0,407.9905138106132,407.4505079517287,406.6102620416155,407.7002534836969
4.679999999999988,-15.39476929160749,-13.076136200144068,23.827026427531823,5.735264928623273,0.588227244764127,0.0,-11.137037811531242,-8.861094174216063,0.11958355360200384,-0.1922593789246353,0.0775794270507193,0.0,507.01393297397686,505.88225236986085,507.0183592752218,505.5743835596258
4.739999999999987,-16.072033824767047,-13.615143134719688,23.824080993679612,5.723860275846986,0.5935985194515894,0.0,-11.43853696788307,-9.106231472538633,-0.22009848588367392,-0.18604259029637127,0.10644718064105302,0.0,455.465259659597,457.775372459588,457.4062188939429,457.8672307992472
4.799999999999986,-16.768913561515213,-14.170126645732795,23.80215684111878,5.7130341452169855,0.5997374562231865,0.0,-11.79049525745679,-9.393323104021785,-0.5138352072454343,-0.17109770719727557,0.09242046457805436,0.0,484.4105758944693,483.3622473872238,483.27775390314474,484.37464195054645
4.859999999999984,-17.487197973188113,-14.742631233084847,23.762401238918585,5.702344648296057,0.606056841013543,0.0,-12.1519543315367,-9.690221587996,-0.8146259733229116,-0.19851705500562003,0.1232110565399516,0.0,487.450658912521,489.7553796757545,491.82967052225825,489.76564016793435
4.919999999999983,-18.22587036314297,-15.33199140572152,23.702449354491897,5.690299177266446,0.6139783256585769,0.0,-12.470313645778022,-9.955354147247425,-1.1867840831608725,-0.20565608589737097,0.14549727724117373,0.0,468.2402320154184,469.98630100030863,468.9074802393784,468.31500851545064
4.979999999999982,-18.981570076359663,-15.935687147991219,23.61715557865594,5.677659902386445,0.6224099922697643,0.0,-12.719993109731973,-10.168462364563633,-1.6586007732778238,-0.22319361581074576,0.12807179478001526,0.0,433.45172822893966,432.0027706268837,432.3865689728164,430.860102594765
5.0399999999999805,-19.751857735035617,-16.551938916582195,23.502569228267888,5.664465782604568,0.6303766429640278,0.0,-12.956645376193721,-10.374008661376164,-2.163139630100103,-0.21402998014248006,0.14082442445165005,0.0,422.7592453559827,423.8743118346219,423.71207801492085,424.4491167879869
